#node time(s) x y
0 90.8 300.00 42.35
0 91.0 300.00 42.62
0 91.2 300.00 42.90
0 91.4 300.00 43.17
0 91.6 300.00 43.45
0 91.8 300.00 43.72
0 92.0 300.00 44.00
0 92.2 300.00 44.27
0 92.4 300.00 44.55
0 92.6 300.00 44.82
0 92.8 300.00 45.10
0 93.0 300.00 45.37
0 93.2 300.00 45.65
0 93.4 300.00 45.92
0 93.6 300.00 46.20
0 93.8 300.00 46.47
0 94.0 300.00 46.75
0 94.2 300.00 47.02
0 94.4 300.00 47.30
0 94.6 300.00 47.57
0 94.8 300.00 47.85
0 95.0 300.00 48.12
0 95.2 300.00 48.40
0 95.4 300.00 48.67
0 95.6 300.00 48.95
0 95.8 300.00 49.22
0 96.0 300.00 49.50
0 96.2 300.00 49.77
0 96.4 300.00 50.05
0 96.6 300.00 50.32
0 96.8 300.00 50.60
0 97.0 300.00 50.87
0 97.2 300.00 51.15
0 97.4 300.00 51.42
0 97.6 300.00 51.70
0 97.8 300.00 51.97
0 98.0 300.00 52.25
0 98.2 300.00 52.52
0 98.4 300.00 52.80
0 98.6 300.00 53.07
0 98.8 300.00 53.35
0 99.0 300.00 53.62
0 99.2 300.00 53.90
0 99.4 300.00 54.17
0 99.6 300.00 54.45
0 99.8 300.00 54.72
0 100.0 300.00 55.00
0 100.2 300.00 55.27
0 100.4 300.00 55.55
0 100.6 300.00 55.82
0 100.8 300.00 56.10
0 101.0 300.00 56.37
0 101.2 300.00 56.65
0 101.4 300.00 56.92
0 101.6 300.00 57.20
0 101.8 300.00 57.47
0 102.0 300.00 57.75
0 102.2 300.00 58.02
0 102.4 300.00 58.30
0 102.6 300.00 58.57
0 102.8 300.00 58.85
0 103.0 300.00 59.12
0 103.2 300.00 59.40
0 103.4 300.00 59.67
0 103.6 300.00 59.95
0 103.8 300.00 60.22
0 104.0 300.00 60.50
0 104.2 300.00 60.77
0 104.4 300.00 61.05
0 104.6 300.00 61.32
0 104.8 300.00 61.60
0 105.0 300.00 61.87
0 105.2 300.00 62.15
0 105.4 300.00 62.42
0 105.6 300.00 62.70
0 105.8 300.00 62.97
0 106.0 300.00 63.25
0 106.2 300.00 63.52
0 106.4 300.00 63.80
0 106.6 300.00 64.07
0 106.8 300.00 64.35
0 107.0 300.00 64.62
0 107.2 300.00 64.90
0 107.4 300.00 65.17
0 107.6 300.00 65.45
0 107.8 300.00 65.72
0 108.0 300.00 66.00
0 108.2 300.00 66.27
0 108.4 300.00 66.55
0 108.6 300.00 66.82
0 108.8 300.00 67.10
0 109.0 300.00 67.37
0 109.2 300.00 67.65
0 109.4 300.00 67.92
0 109.6 300.00 68.20
0 109.8 300.00 68.47
0 110.0 300.00 68.75
0 110.2 300.00 69.02
0 110.4 300.00 69.30
0 110.6 300.00 69.57
0 110.8 300.00 69.85
0 111.0 300.00 70.12
0 111.2 300.00 70.40
0 111.4 300.00 70.67
0 111.6 300.00 70.95
0 111.8 300.00 71.22
0 112.0 300.00 71.50
0 112.2 300.00 71.77
0 112.4 300.00 72.05
0 112.6 300.00 72.32
0 112.8 300.00 72.60
0 113.0 300.00 72.87
0 113.2 300.00 73.15
0 113.4 300.00 73.42
0 113.6 300.00 73.70
0 113.8 300.00 73.97
0 114.0 300.00 74.25
0 114.2 300.00 74.52
0 114.4 300.00 74.80
0 114.6 300.00 75.08
0 114.8 300.00 75.35
0 115.0 300.00 75.63
0 115.2 300.00 75.90
0 115.4 300.00 76.18
0 115.6 300.00 76.45
0 115.8 300.00 76.73
0 116.0 300.00 77.00
0 116.2 300.00 77.28
0 116.4 300.00 77.55
0 116.6 300.00 77.83
0 116.8 300.00 78.10
0 117.0 300.00 78.38
0 117.2 300.00 78.65
0 117.4 300.00 78.93
0 117.6 300.00 79.20
0 117.8 300.00 79.48
0 118.0 300.00 79.75
0 118.2 300.00 80.03
0 118.4 300.00 80.30
0 118.6 300.00 80.58
0 118.8 300.00 80.85
0 119.0 300.00 81.13
0 119.2 300.00 81.40
0 119.4 300.00 81.68
0 119.6 300.00 81.95
0 119.8 300.00 82.23
0 120.0 300.00 82.50
0 120.2 300.00 82.78
0 120.4 300.00 83.05
0 120.6 300.00 83.33
0 120.8 300.00 83.60
0 121.0 300.00 83.88
0 121.2 300.00 84.15
0 121.4 300.00 84.43
0 121.6 300.00 84.70
0 121.8 300.00 84.98
0 122.0 300.00 85.25
0 122.2 300.00 85.53
0 122.4 300.00 85.80
0 122.6 300.00 86.08
0 122.8 300.00 86.35
0 123.0 300.00 86.63
0 123.2 300.00 86.90
0 123.4 300.00 87.18
0 123.6 300.00 87.45
0 123.8 300.00 87.73
0 124.0 300.00 88.00
0 124.2 300.00 88.28
0 124.4 300.00 88.55
0 124.6 300.00 88.83
0 124.8 300.00 89.10
0 125.0 300.00 89.38
0 125.2 300.00 89.65
0 125.4 300.00 89.93
0 125.6 300.00 90.20
0 125.8 300.00 90.48
0 126.0 300.00 90.75
0 126.2 300.00 91.03
0 126.4 300.00 91.30
0 126.6 300.00 91.58
0 126.8 300.00 91.85
0 127.0 300.00 92.13
0 127.2 300.00 92.40
0 127.4 300.00 92.68
0 127.6 300.00 92.95
0 127.8 300.00 93.23
0 128.0 300.00 93.50
0 128.2 300.00 93.78
0 128.4 300.00 94.05
0 128.6 300.00 94.33
0 128.8 300.00 94.60
0 129.0 300.00 94.88
0 129.2 300.00 95.15
0 129.4 300.00 95.43
0 129.6 300.00 95.70
0 129.8 300.00 95.98
0 130.0 300.00 96.25
0 130.2 300.00 96.53
0 130.4 300.00 96.80
0 130.6 300.00 97.08
0 130.8 300.00 97.35
0 131.0 300.00 97.63
0 131.2 300.00 97.90
0 131.4 300.00 98.18
0 131.6 300.00 98.45
0 131.8 300.00 98.73
0 132.0 300.00 99.00
0 132.2 300.00 99.28
0 132.4 300.00 99.55
0 132.6 300.00 99.83
0 132.8 300.00 100.10
0 133.0 300.00 100.38
0 133.2 300.00 100.65
0 133.4 300.00 100.93
0 133.6 300.00 101.20
0 133.8 300.00 101.48
0 134.0 300.00 101.75
0 134.2 300.00 102.03
0 134.4 300.00 102.30
0 134.6 300.00 102.58
0 134.8 300.00 102.85
0 135.0 300.00 103.13
0 135.2 300.00 103.40
0 135.4 300.00 103.68
0 135.6 300.00 103.95
0 135.8 300.00 104.23
0 136.0 300.00 104.50
0 136.2 300.00 104.78
0 136.4 300.00 105.05
0 136.6 300.00 105.33
0 136.8 300.00 105.60
0 137.0 300.00 105.88
0 137.2 300.00 106.15
0 137.4 300.00 106.43
0 137.6 300.00 106.70
0 137.8 300.00 106.98
0 138.0 300.00 107.25
0 138.2 300.00 107.53
0 138.4 300.00 107.80
0 138.6 300.00 108.08
0 138.8 300.00 108.35
0 139.0 300.00 108.63
0 139.2 300.00 108.90
0 139.4 300.00 109.18
0 139.6 300.00 109.45
0 139.8 300.00 109.73
0 140.0 300.00 110.00
0 140.2 300.00 110.28
0 140.4 300.00 110.55
0 140.6 300.00 110.83
0 140.8 300.00 111.10
0 141.0 300.00 111.38
0 141.2 300.00 111.65
0 141.4 300.00 111.93
0 141.6 300.00 112.20
0 141.8 300.00 112.48
0 142.0 300.00 112.75
0 142.2 300.00 113.03
0 142.4 300.00 113.30
0 142.6 300.00 113.58
0 142.8 300.00 113.85
0 143.0 300.00 114.13
0 143.2 300.00 114.40
0 143.4 300.00 114.68
0 143.6 300.00 114.95
0 143.8 300.00 115.23
0 144.0 300.00 115.50
0 144.2 300.00 115.78
0 144.4 300.00 116.05
0 144.6 300.00 116.33
0 144.8 300.00 116.60
0 145.0 300.00 116.88
0 145.2 300.00 117.15
0 145.4 300.00 117.43
0 145.6 300.00 117.70
0 145.8 300.00 117.98
0 146.0 300.00 118.25
0 146.2 300.00 118.53
0 146.4 300.00 118.80
0 146.6 300.00 119.08
0 146.8 300.00 119.35
0 147.0 300.00 119.63
0 147.2 300.00 119.90
0 147.4 300.00 120.18
0 147.6 300.00 120.45
0 147.8 300.00 120.73
0 148.0 300.00 121.00
0 148.2 300.00 121.28
0 148.4 300.00 121.55
0 148.6 300.00 121.83
0 148.8 300.00 122.10
0 149.0 300.00 122.38
0 149.2 300.00 122.65
0 149.4 300.00 122.93
0 149.6 300.00 123.20
0 149.8 300.00 123.48
0 150.0 300.00 123.75
0 150.2 300.00 124.03
0 150.4 300.00 124.30
0 150.6 300.00 124.58
0 150.8 300.00 124.85
0 151.0 300.00 125.13
0 151.2 300.00 125.40
0 151.4 300.00 125.68
0 151.6 300.00 125.95
0 151.8 300.00 126.23
0 152.0 300.00 126.50
0 152.2 300.00 126.78
0 152.4 300.00 127.05
0 152.6 300.00 127.33
0 152.8 300.00 127.60
0 153.0 300.00 127.88
0 153.2 300.00 128.15
0 153.4 300.00 128.43
0 153.6 300.00 128.70
0 153.8 300.00 128.98
0 154.0 300.00 129.25
0 154.2 300.00 129.53
0 154.4 300.00 129.80
0 154.6 300.00 130.08
0 154.8 300.00 130.35
0 155.0 300.00 130.63
0 155.2 300.00 130.90
0 155.4 300.00 131.18
0 155.6 300.00 131.45
0 155.8 300.00 131.73
0 156.0 300.00 132.00
0 156.2 300.00 132.28
0 156.4 300.00 132.55
0 156.6 300.00 132.83
0 156.8 300.00 133.10
0 157.0 300.00 133.38
0 157.2 300.00 133.65
0 157.4 300.00 133.93
0 157.6 300.00 134.20
0 157.8 300.00 134.48
0 158.0 300.00 134.75
0 158.2 300.00 135.03
0 158.4 300.00 135.30
0 158.6 300.00 135.58
0 158.8 300.00 135.85
0 159.0 300.00 136.13
0 159.2 300.00 136.40
0 159.4 300.00 136.68
0 159.6 300.00 136.95
0 159.8 300.00 137.23
0 160.0 300.00 137.50
0 160.2 300.00 137.78
0 160.4 300.00 138.05
0 160.6 300.00 138.33
0 160.8 300.00 138.60
0 161.0 300.00 138.88
0 161.2 300.00 139.15
0 161.4 300.00 139.43
0 161.6 300.00 139.70
0 161.8 300.00 139.98
0 162.0 300.00 140.25
0 162.2 300.00 140.53
0 162.4 300.00 140.80
0 162.6 300.00 141.08
0 162.8 300.00 141.35
0 163.0 300.00 141.63
0 163.2 300.00 141.90
0 163.4 300.00 142.18
0 163.6 300.00 142.45
0 163.8 300.00 142.73
0 164.0 300.00 143.00
0 164.2 300.00 143.28
0 164.4 300.00 143.55
0 164.6 300.00 143.83
0 164.8 300.00 144.10
0 165.0 300.00 144.38
0 165.2 300.00 144.65
0 165.4 300.00 144.93
0 165.6 300.00 145.20
0 165.8 300.00 145.48
0 166.0 300.00 145.75
0 166.2 300.00 146.03
0 166.4 300.00 146.30
0 166.6 300.00 146.58
0 166.8 300.00 146.85
0 167.0 300.00 147.13
0 167.2 300.00 147.40
0 167.4 300.00 147.68
0 167.6 300.00 147.95
0 167.8 300.00 148.23
0 168.0 300.00 148.50
0 168.2 300.00 148.78
0 168.4 300.00 149.05
0 168.6 300.00 149.33
0 168.8 300.00 149.60
0 169.0 300.00 149.88
0 169.2 300.00 150.15
0 169.4 300.00 150.43
0 169.6 300.00 150.70
0 169.8 300.00 150.98
0 170.0 300.00 151.25
0 170.2 300.00 151.53
0 170.4 300.00 151.80
0 170.6 300.00 152.08
0 170.8 300.00 152.35
0 171.0 300.00 152.63
0 171.2 300.00 152.90
0 171.4 300.00 153.18
0 171.6 300.00 153.45
0 171.8 300.00 153.73
0 172.0 300.00 154.00
0 172.2 300.00 154.28
0 172.4 300.00 154.55
0 172.6 300.00 154.83
0 172.8 300.00 155.10
0 173.0 300.00 155.38
0 173.2 300.00 155.65
0 173.4 300.00 155.93
0 173.6 300.00 156.20
0 173.8 300.00 156.48
0 174.0 300.00 156.75
0 174.2 300.00 157.03
0 174.4 300.00 157.30
0 174.6 300.00 157.58
0 174.8 300.00 157.85
0 175.0 300.00 158.13
0 175.2 300.00 158.40
0 175.4 300.00 158.68
0 175.6 300.00 158.95
0 175.8 300.00 159.23
0 176.0 300.00 159.50
0 176.2 300.00 159.78
0 176.4 300.00 160.05
0 176.6 300.00 160.33
0 176.8 300.00 160.60
0 177.0 300.00 160.88
0 177.2 300.00 161.15
0 177.4 300.00 161.43
0 177.6 300.00 161.70
0 177.8 300.00 161.98
0 178.0 300.00 162.25
0 178.2 300.00 162.53
0 178.4 300.00 162.80
0 178.6 300.00 163.08
0 178.8 300.00 163.35
0 179.0 300.00 163.63
0 179.2 300.00 163.90
0 179.4 300.00 164.18
0 179.6 300.00 164.45
0 179.8 300.00 164.73
0 180.0 300.00 165.00
0 180.2 300.00 165.28
0 180.4 300.00 165.55
0 180.6 300.00 165.83
0 180.8 300.00 166.10
0 181.0 300.00 166.38
0 181.2 300.00 166.65
0 181.4 300.00 166.93
0 181.6 300.00 167.20
0 181.8 300.00 167.48
0 182.0 300.00 167.75
0 182.2 300.00 168.03
0 182.4 300.00 168.30
0 182.6 300.00 168.58
0 182.8 300.00 168.85
0 183.0 300.00 169.13
0 183.2 300.00 169.40
0 183.4 300.00 169.68
0 183.6 300.00 169.95
0 183.8 300.00 170.23
0 184.0 300.00 170.50
0 184.2 300.00 170.78
0 184.4 300.00 171.05
0 184.6 300.00 171.33
0 184.8 300.00 171.60
0 185.0 300.00 171.88
0 185.2 300.00 172.15
0 185.4 300.00 172.43
0 185.6 300.00 172.70
0 185.8 300.00 172.98
0 186.0 300.00 173.25
0 186.2 300.00 173.53
0 186.4 300.00 173.80
0 186.6 300.00 174.08
0 186.8 300.00 174.35
0 187.0 300.00 174.63
0 187.2 300.00 174.90
0 187.4 300.00 175.18
0 187.6 300.00 175.45
0 187.8 300.00 175.73
0 188.0 300.00 176.00
0 188.2 300.00 176.28
0 188.4 300.00 176.55
0 188.6 300.00 176.83
0 188.8 300.00 177.10
0 189.0 300.00 177.38
0 189.2 300.00 177.65
0 189.4 300.00 177.93
0 189.6 300.00 178.20
0 189.8 300.00 178.48
0 190.0 300.00 178.75
0 190.2 300.00 179.03
0 190.4 300.00 179.30
0 190.6 300.00 179.58
0 190.8 300.00 179.85
0 191.0 300.00 180.13
0 191.2 300.00 180.40
0 191.4 300.00 180.68
0 191.6 300.00 180.95
0 191.8 300.00 181.23
0 192.0 300.00 181.50
0 192.2 300.00 181.78
0 192.4 300.00 182.05
0 192.6 300.00 182.33
0 192.8 300.00 182.60
0 193.0 300.00 182.88
0 193.2 300.00 183.15
0 193.4 300.00 183.43
0 193.6 300.00 183.70
0 193.8 300.00 183.98
0 194.0 300.00 184.25
0 194.2 300.00 184.53
0 194.4 300.00 184.80
0 194.6 300.00 185.08
0 194.8 300.00 185.35
0 195.0 300.00 185.63
0 195.2 300.00 185.90
0 195.4 300.00 186.18
0 195.6 300.00 186.45
0 195.8 300.00 186.73
0 196.0 300.00 187.00
0 196.2 300.00 187.28
0 196.4 300.00 187.55
0 196.6 300.00 187.83
0 196.8 300.00 188.10
0 197.0 300.00 188.38
0 197.2 300.00 188.65
0 197.4 300.00 188.93
0 197.6 300.00 189.20
0 197.8 300.00 189.48
0 198.0 300.00 189.75
0 198.2 300.00 190.03
0 198.4 300.00 190.30
0 198.6 300.00 190.58
0 198.8 300.00 190.85
0 199.0 300.00 191.13
0 199.2 300.00 191.40
0 199.4 300.00 191.68
0 199.6 300.00 191.95
0 199.8 300.00 192.23
0 200.0 300.00 192.50
0 200.2 300.00 192.78
0 200.4 300.00 193.05
0 200.6 300.00 193.33
0 200.8 300.00 193.60
0 201.0 300.00 193.88
0 201.2 300.00 194.15
0 201.4 300.00 194.43
0 201.6 300.00 194.70
0 201.8 300.00 194.98
0 202.0 300.00 195.25
0 202.2 300.00 195.53
0 202.4 300.00 195.80
0 202.6 300.00 196.08
0 202.8 300.00 196.35
0 203.0 300.00 196.63
0 203.2 300.00 196.90
0 203.4 300.00 197.18
0 203.6 300.00 197.45
0 203.8 300.00 197.73
0 204.0 300.00 198.00
0 204.2 300.00 198.28
0 204.4 300.00 198.55
0 204.6 300.00 198.83
0 204.8 300.00 199.10
0 205.0 300.00 199.38
0 205.2 300.00 199.65
0 205.4 300.00 199.93
0 205.6 300.00 200.20
0 205.8 300.00 200.48
0 206.0 300.00 200.75
0 206.2 300.00 201.03
0 206.4 300.00 201.30
0 206.6 300.00 201.58
0 206.8 300.00 201.85
0 207.0 300.00 202.13
0 207.2 300.00 202.40
0 207.4 300.00 202.68
0 207.6 300.00 202.95
0 207.8 300.00 203.23
0 208.0 300.00 203.50
0 208.2 300.00 203.78
0 208.4 300.00 204.05
0 208.6 300.00 204.33
0 208.8 300.00 204.60
0 209.0 300.00 204.88
0 209.2 300.00 205.15
0 209.4 300.00 205.43
0 209.6 300.00 205.70
0 209.8 300.00 205.98
0 210.0 300.00 206.25
0 210.2 300.00 206.53
0 210.4 300.00 206.80
0 210.6 300.00 207.08
0 210.8 300.00 207.35
0 211.0 300.00 207.63
0 211.2 300.00 207.90
0 211.4 300.00 208.18
0 211.6 300.00 208.45
0 211.8 300.00 208.73
0 212.0 300.00 209.00
0 212.2 300.00 209.28
0 212.4 300.00 209.55
0 212.6 300.00 209.83
0 212.8 300.00 210.10
0 213.0 300.00 210.38
0 213.2 300.00 210.65
0 213.4 300.00 210.93
0 213.6 300.00 211.20
0 213.8 300.00 211.48
0 214.0 300.00 211.75
0 214.2 300.00 212.03
0 214.4 300.00 212.30
0 214.6 300.00 212.58
0 214.8 300.00 212.85
0 215.0 300.00 213.13
0 215.2 300.00 213.40
0 215.4 300.00 213.68
0 215.6 300.00 213.95
0 215.8 300.00 214.23
0 216.0 300.00 214.50
0 216.2 300.00 214.78
0 216.4 300.00 215.05
0 216.6 300.00 215.33
0 216.8 300.00 215.60
0 217.0 300.00 215.88
0 217.2 300.00 216.15
0 217.4 300.00 216.43
0 217.6 300.00 216.70
0 217.8 300.00 216.98
0 218.0 300.00 217.25
0 218.2 300.00 217.53
0 218.4 300.00 217.80
0 218.6 300.00 218.08
0 218.8 300.00 218.35
0 219.0 300.00 218.63
0 219.2 300.00 218.90
0 219.4 300.00 219.18
0 219.6 300.00 219.45
0 219.8 300.00 219.73
0 220.0 300.00 220.00
0 220.2 300.00 220.28
0 220.4 300.00 220.55
0 220.6 300.00 220.83
0 220.8 300.00 221.10
0 221.0 300.00 221.38
0 221.2 300.00 221.65
0 221.4 300.00 221.93
0 221.6 300.00 222.20
0 221.8 300.00 222.48
0 222.0 300.00 222.75
0 222.2 300.00 223.03
0 222.4 300.00 223.30
0 222.6 300.00 223.58
0 222.8 300.00 223.85
0 223.0 300.00 224.13
0 223.2 300.00 224.40
0 223.4 300.00 224.68
0 223.6 300.00 224.95
0 223.8 300.00 225.23
0 224.0 300.00 225.50
0 224.2 300.00 225.78
0 224.4 300.00 226.05
0 224.6 300.00 226.33
0 224.8 300.00 226.60
0 225.0 300.00 226.88
0 225.2 300.00 227.15
0 225.4 300.00 227.43
0 225.6 300.00 227.70
0 225.8 300.00 227.98
0 226.0 300.00 228.25
0 226.2 300.00 228.53
0 226.4 300.00 228.80
0 226.6 300.00 229.08
0 226.8 300.00 229.35
0 227.0 300.00 229.63
0 227.2 300.00 229.90
0 227.4 300.00 230.18
0 227.6 300.00 230.45
0 227.8 300.00 230.73
0 228.0 300.00 231.00
0 228.2 300.00 231.28
0 228.4 300.00 231.55
0 228.6 300.00 231.83
0 228.8 300.00 232.10
0 229.0 300.00 232.38
0 229.2 300.00 232.65
0 229.4 300.00 232.93
0 229.6 300.00 233.20
0 229.8 300.00 233.48
0 230.0 300.00 233.75
0 230.2 300.00 234.03
0 230.4 300.00 234.30
0 230.6 300.00 234.58
0 230.8 300.00 234.85
0 231.0 300.00 235.13
0 231.2 300.00 235.40
0 231.4 300.00 235.68
0 231.6 300.00 235.95
0 231.8 300.00 236.23
0 232.0 300.00 236.50
0 232.2 300.00 236.78
0 232.4 300.00 237.05
0 232.6 300.00 237.33
0 232.8 300.00 237.60
0 233.0 300.00 237.88
0 233.2 300.00 238.15
0 233.4 300.00 238.43
0 233.6 300.00 238.70
0 233.8 300.00 238.98
0 234.0 300.00 239.25
0 234.2 300.00 239.53
0 234.4 300.00 239.80
0 234.6 300.00 240.08
0 234.8 300.00 240.35
0 235.0 300.00 240.63
0 235.2 300.00 240.90
0 235.4 300.00 241.18
0 235.6 300.00 241.45
0 235.8 300.00 241.73
0 236.0 300.00 242.00
0 236.2 300.00 242.28
0 236.4 300.00 242.55
0 236.6 300.00 242.83
0 236.8 300.00 243.10
0 237.0 300.00 243.38
0 237.2 300.00 243.65
0 237.4 300.00 243.93
0 237.6 300.00 244.20
0 237.8 300.00 244.48
0 238.0 300.00 244.75
0 238.2 300.00 245.03
0 238.4 300.00 245.30
0 238.6 300.00 245.58
0 238.8 300.00 245.85
0 239.0 300.00 246.13
0 239.2 300.00 246.40
0 239.4 300.00 246.68
0 239.6 300.00 246.95
0 239.8 300.00 247.23
0 240.0 300.00 247.50
0 240.2 300.00 247.78
0 240.4 300.00 248.05
0 240.6 300.00 248.33
0 240.8 300.00 248.60
0 241.0 300.00 248.88
0 241.2 300.00 249.15
0 241.4 300.00 249.43
0 241.6 300.00 249.70
0 241.8 300.00 249.98
0 242.0 300.00 250.25
0 242.2 300.00 250.53
0 242.4 300.00 250.80
0 242.6 300.00 251.08
0 242.8 300.00 251.35
0 243.0 300.00 251.63
0 243.2 300.00 251.90
0 243.4 300.00 252.18
0 243.6 300.00 252.45
0 243.8 300.00 252.73
0 244.0 300.00 253.00
0 244.2 300.00 253.28
0 244.4 300.00 253.55
0 244.6 300.00 253.83
0 244.8 300.00 254.10
0 245.0 300.00 254.38
0 245.2 300.00 254.65
0 245.4 300.00 254.93
0 245.6 300.00 255.20
0 245.8 300.00 255.48
0 246.0 300.00 255.75
0 246.2 300.00 256.03
0 246.4 300.00 256.30
0 246.6 300.00 256.58
0 246.8 300.00 256.85
0 247.0 300.00 257.13
0 247.2 300.00 257.40
0 247.4 300.00 257.68
0 247.6 300.00 257.95
0 247.8 300.00 258.23
0 248.0 300.00 258.50
0 248.2 300.00 258.78
0 248.4 300.00 259.05
0 248.6 300.00 259.33
0 248.8 300.00 259.60
0 249.0 300.00 259.88
0 249.2 300.00 260.15
0 249.4 300.00 260.43
0 249.6 300.00 260.70
0 249.8 300.00 260.98
0 250.0 300.00 261.25
0 250.2 300.00 261.53
0 250.4 300.00 261.80
0 250.6 300.00 262.08
0 250.8 300.00 262.35
0 251.0 300.00 262.63
0 251.2 300.00 262.90
0 251.4 300.00 263.18
0 251.6 300.00 263.45
0 251.8 300.00 263.73
0 252.0 300.00 264.00
0 252.2 300.00 264.28
0 252.4 300.00 264.55
0 252.6 300.00 264.83
0 252.8 300.00 265.10
0 253.0 300.00 265.38
0 253.2 300.00 265.65
0 253.4 300.00 265.93
0 253.6 300.00 266.20
0 253.8 300.00 266.48
0 254.0 300.00 266.75
0 254.2 300.00 267.03
0 254.4 300.00 267.30
0 254.6 300.00 267.58
0 254.8 300.00 267.85
0 255.0 300.00 268.13
0 255.2 300.00 268.40
0 255.4 300.00 268.68
0 255.6 300.00 268.95
0 255.8 300.00 269.23
0 256.0 300.00 269.50
0 256.2 300.00 269.78
0 256.4 300.00 270.05
0 256.6 300.00 270.33
0 256.8 300.00 270.60
0 257.0 300.00 270.88
0 257.2 300.00 271.15
0 257.4 300.00 271.43
0 257.6 300.00 271.70
0 257.8 300.00 271.98
0 258.0 300.00 272.25
0 258.2 300.00 272.53
0 258.4 300.00 272.80
0 258.6 300.00 273.08
0 258.8 300.00 273.35
0 259.0 300.00 273.63
0 259.2 300.00 273.90
