#node time(s) x y
5 88.6 350.00 -4.25
5 88.6 350.00 -3.98
5 88.7 350.00 -3.70
5 88.8 350.00 -3.43
5 88.8 350.00 -3.15
5 88.9 350.00 -2.88
5 89.0 350.00 -2.60
5 89.0 350.00 -2.33
5 89.1 350.00 -2.05
5 89.2 350.00 -1.78
5 89.2 350.00 -1.50
5 89.3 350.00 -1.23
5 89.4 350.00 -0.95
5 89.4 350.00 -0.68
5 89.5 350.00 -0.40
5 89.6 350.00 -0.13
5 89.6 350.00 0.15
5 89.7 350.00 0.42
5 89.8 350.00 0.70
5 89.8 350.00 0.97
5 89.9 350.00 1.25
5 90.0 350.00 1.52
5 90.0 350.00 1.80
5 90.1 350.00 2.07
5 90.2 350.00 2.35
5 90.2 350.00 2.62
5 90.3 350.00 2.90
5 90.4 350.00 3.17
5 90.4 350.00 3.45
5 90.5 350.00 3.72
5 90.6 350.00 4.00
5 90.6 350.00 4.27
5 90.7 350.00 4.55
5 90.8 350.00 4.82
5 90.8 350.00 5.10
5 90.9 350.00 5.37
5 91.0 350.00 5.65
5 91.0 350.00 5.92
5 91.1 350.00 6.20
5 91.2 350.00 6.47
5 91.2 350.00 6.75
5 91.3 350.00 7.02
5 91.4 350.00 7.30
5 91.4 350.00 7.57
5 91.5 350.00 7.85
5 91.6 350.00 8.12
5 91.6 350.00 8.40
5 91.7 350.00 8.67
5 91.7 350.00 8.95
5 91.8 350.00 9.22
5 91.9 350.00 9.50
5 91.9 350.00 9.77
5 92.0 350.00 10.05
5 92.1 350.00 10.32
5 92.1 350.00 10.60
5 92.2 350.00 10.87
5 92.3 350.00 11.15
5 92.3 350.00 11.42
5 92.4 350.00 11.70
5 92.5 350.00 11.97
5 92.5 350.00 12.25
5 92.6 350.00 12.52
5 92.7 350.00 12.80
5 92.7 350.00 13.07
5 92.8 350.00 13.35
5 92.9 350.00 13.62
5 92.9 350.00 13.90
5 93.0 350.00 14.17
5 93.1 350.00 14.45
5 93.1 350.00 14.72
5 93.2 350.00 15.00
5 93.3 350.00 15.27
5 93.3 350.00 15.55
5 93.4 350.00 15.82
5 93.5 350.00 16.10
5 93.5 350.00 16.37
5 93.6 350.00 16.65
5 93.7 350.00 16.92
5 93.7 350.00 17.20
5 93.8 350.00 17.47
5 93.9 350.00 17.75
5 93.9 350.00 18.02
5 94.0 350.00 18.30
5 94.1 350.00 18.57
5 94.1 350.00 18.85
5 94.2 350.00 19.12
5 94.3 350.00 19.40
5 94.3 350.00 19.67
5 94.4 350.00 19.95
5 94.5 350.00 20.22
5 94.5 350.00 20.50
5 94.6 350.00 20.77
5 94.7 350.00 21.05
5 94.7 350.00 21.32
5 94.8 350.00 21.60
5 94.9 350.00 21.87
5 94.9 350.00 22.15
5 95.0 350.00 22.42
5 95.0 350.00 22.70
5 95.1 350.00 22.97
5 95.2 350.00 23.25
5 95.2 350.00 23.52
5 95.3 350.00 23.80
5 95.4 350.00 24.07
5 95.4 350.00 24.35
5 95.5 350.00 24.62
5 95.6 350.00 24.90
5 95.6 350.00 25.17
5 95.7 350.00 25.45
5 95.8 350.00 25.72
5 95.8 350.00 26.00
5 95.9 350.00 26.27
5 96.0 350.00 26.55
5 96.0 350.00 26.82
5 96.1 350.00 27.10
5 96.2 350.00 27.37
5 96.2 350.00 27.65
5 96.3 350.00 27.92
5 96.4 350.00 28.20
5 96.4 350.00 28.47
5 96.5 350.00 28.75
5 96.6 350.00 29.02
5 96.6 350.00 29.30
5 96.7 350.00 29.57
5 96.8 350.00 29.85
5 96.8 350.00 30.12
5 96.9 350.00 30.40
5 97.0 350.00 30.67
5 97.0 350.00 30.95
5 97.1 350.00 31.22
5 97.2 350.00 31.50
5 97.2 350.00 31.77
5 97.3 350.00 32.05
5 97.4 350.00 32.32
5 97.4 350.00 32.60
5 97.5 350.00 32.87
5 97.6 350.00 33.15
5 97.6 350.00 33.42
5 97.7 350.00 33.70
5 97.8 350.00 33.97
5 97.8 350.00 34.25
5 97.9 350.00 34.52
5 98.0 350.00 34.80
5 98.0 350.00 35.07
5 98.1 350.00 35.35
5 98.2 350.00 35.62
5 98.2 350.00 35.90
5 98.3 350.00 36.17
5 98.3 350.00 36.45
5 98.4 350.00 36.72
5 98.5 350.00 37.00
5 98.5 350.00 37.27
5 98.6 350.00 37.55
5 98.7 350.00 37.82
5 98.7 350.00 38.10
5 98.8 350.00 38.37
5 98.9 350.00 38.65
5 98.9 350.00 38.92
5 99.0 350.00 39.20
5 99.1 350.00 39.47
5 99.1 350.00 39.75
5 99.2 350.00 40.02
5 99.3 350.00 40.30
5 99.3 350.00 40.57
5 99.4 350.00 40.85
5 99.5 350.00 41.12
5 99.5 350.00 41.40
5 99.6 350.00 41.67
5 99.7 350.00 41.95
5 99.7 350.00 42.22
5 99.8 350.00 42.50
5 99.9 350.00 42.77
5 99.9 350.00 43.05
5 100.0 350.00 43.32
5 100.1 350.00 43.60
5 100.1 350.00 43.87
5 100.2 350.00 44.15
5 100.3 350.00 44.42
5 100.3 350.00 44.70
5 100.4 350.00 44.97
5 100.5 350.00 45.25
5 100.5 350.00 45.52
5 100.6 350.00 45.80
5 100.7 350.00 46.07
5 100.7 350.00 46.35
5 100.8 350.00 46.62
5 100.9 350.00 46.90
5 100.9 350.00 47.17
5 101.0 350.00 47.45
5 101.1 350.00 47.72
5 101.1 350.00 48.00
5 101.2 350.00 48.27
5 101.3 350.00 48.55
5 101.3 350.00 48.82
5 101.4 350.00 49.10
5 101.5 350.00 49.37
5 101.5 350.00 49.65
5 101.6 350.00 49.92
5 101.6 350.00 50.20
5 101.7 350.00 50.47
5 101.8 350.00 50.75
5 101.8 350.00 51.02
5 101.9 350.00 51.30
5 102.0 350.00 51.57
5 102.0 350.00 51.85
5 102.1 350.00 52.12
5 102.2 350.00 52.40
5 102.2 350.00 52.67
5 102.3 350.00 52.95
5 102.4 350.00 53.22
5 102.4 350.00 53.50
5 102.5 350.00 53.77
5 102.6 350.00 54.05
5 102.6 350.00 54.32
5 102.7 350.00 54.60
5 102.8 350.00 54.87
5 102.8 350.00 55.15
5 102.9 350.00 55.42
5 103.0 350.00 55.70
5 103.0 350.00 55.97
5 103.1 350.00 56.25
5 103.2 350.00 56.52
5 103.2 350.00 56.80
5 103.3 350.00 57.07
5 103.4 350.00 57.35
5 103.4 350.00 57.62
5 103.5 350.00 57.90
5 103.6 350.00 58.17
5 103.6 350.00 58.45
5 103.7 350.00 58.72
5 103.8 350.00 59.00
5 103.8 350.00 59.27
5 103.9 350.00 59.55
5 104.0 350.00 59.82
5 104.0 350.00 60.10
5 104.1 350.00 60.37
5 104.2 350.00 60.65
5 104.2 350.00 60.92
5 104.3 350.00 61.20
5 104.4 350.00 61.47
5 104.4 350.00 61.75
5 104.5 350.00 62.02
5 104.6 350.00 62.30
5 104.6 350.00 62.57
5 104.7 350.00 62.85
5 104.8 350.00 63.12
5 104.8 350.00 63.40
5 104.9 350.00 63.67
5 104.9 350.00 63.95
5 105.0 350.00 64.22
5 105.1 350.00 64.50
5 105.1 350.00 64.77
5 105.2 350.00 65.05
5 105.3 350.00 65.32
5 105.3 350.00 65.60
5 105.4 350.00 65.87
5 105.5 350.00 66.15
5 105.5 350.00 66.42
5 105.6 350.00 66.70
5 105.7 350.00 66.97
5 105.7 350.00 67.25
5 105.8 350.00 67.52
5 105.9 350.00 67.80
5 105.9 350.00 68.07
5 106.0 350.00 68.35
5 106.1 350.00 68.62
5 106.1 350.00 68.90
5 106.2 350.00 69.17
5 106.3 350.00 69.45
5 106.3 350.00 69.72
5 106.4 350.00 70.00
5 106.5 350.00 70.27
5 106.5 350.00 70.55
5 106.6 350.00 70.82
5 106.7 350.00 71.10
5 106.7 350.00 71.37
5 106.8 350.00 71.65
5 106.9 350.00 71.92
5 106.9 350.00 72.20
5 107.0 350.00 72.47
5 107.1 350.00 72.75
5 107.1 350.00 73.02
5 107.2 350.00 73.30
5 107.3 350.00 73.57
5 107.3 350.00 73.85
5 107.4 350.00 74.12
5 107.5 350.00 74.40
5 107.5 350.00 74.67
5 107.6 350.00 74.95
5 107.7 350.00 75.22
5 107.7 350.00 75.50
5 107.8 350.00 75.77
5 107.9 350.00 76.05
5 107.9 350.00 76.32
5 108.0 350.00 76.60
5 108.1 350.00 76.87
5 108.1 350.00 77.15
5 108.2 350.00 77.42
5 108.2 350.00 77.70
5 108.3 350.00 77.97
5 108.4 350.00 78.25
5 108.4 350.00 78.52
5 108.5 350.00 78.80
5 108.6 350.00 79.07
5 108.6 350.00 79.35
5 108.7 350.00 79.62
5 108.8 350.00 79.90
5 108.8 350.00 80.17
5 108.9 350.00 80.45
5 109.0 350.00 80.73
5 109.0 350.00 81.00
5 109.1 350.00 81.28
5 109.2 350.00 81.55
5 109.2 350.00 81.83
5 109.3 350.00 82.10
5 109.4 350.00 82.38
5 109.4 350.00 82.65
5 109.5 350.00 82.93
5 109.6 350.00 83.20
5 109.6 350.00 83.48
5 109.7 350.00 83.75
5 109.8 350.00 84.03
5 109.8 350.00 84.30
5 109.9 350.00 84.58
5 110.0 350.00 84.85
5 110.0 350.00 85.13
5 110.1 350.00 85.40
5 110.2 350.00 85.68
5 110.2 350.00 85.95
5 110.3 350.00 86.23
5 110.4 350.00 86.50
5 110.4 350.00 86.78
5 110.5 350.00 87.05
5 110.6 350.00 87.33
5 110.6 350.00 87.60
5 110.7 350.00 87.88
5 110.8 350.00 88.15
5 110.8 350.00 88.43
5 110.9 350.00 88.70
5 111.0 350.00 88.98
5 111.0 350.00 89.25
5 111.1 350.00 89.53
5 111.2 350.00 89.80
5 111.2 350.00 90.08
5 111.3 350.00 90.35
5 111.4 350.00 90.63
5 111.4 350.00 90.90
5 111.5 350.00 91.18
5 111.5 350.00 91.45
5 111.6 350.00 91.73
5 111.7 350.00 92.00
5 111.7 350.00 92.28
5 111.8 350.00 92.55
5 111.9 350.00 92.83
5 111.9 350.00 93.10
5 112.0 350.00 93.38
5 112.1 350.00 93.65
5 112.1 350.00 93.93
5 112.2 350.00 94.20
5 112.3 350.00 94.48
5 112.3 350.00 94.75
5 112.4 350.00 95.03
5 112.5 350.00 95.30
5 112.5 350.00 95.58
5 112.6 350.00 95.85
5 112.7 350.00 96.13
5 112.7 350.00 96.40
5 112.8 350.00 96.68
5 112.9 350.00 96.95
5 112.9 350.00 97.23
5 113.0 350.00 97.50
5 113.1 350.00 97.78
5 113.1 350.00 98.05
5 113.2 350.00 98.33
5 113.3 350.00 98.60
5 113.3 350.00 98.88
5 113.4 350.00 99.15
5 113.5 350.00 99.43
5 113.5 350.00 99.70
5 113.6 350.00 99.98
5 113.7 350.00 100.25
5 113.7 350.00 100.53
5 113.8 350.00 100.80
5 113.9 350.00 101.08
5 113.9 350.00 101.35
5 114.0 350.00 101.63
5 114.1 350.00 101.90
5 114.1 350.00 102.18
5 114.2 350.00 102.45
5 114.3 350.00 102.73
5 114.3 350.00 103.00
5 114.4 350.00 103.28
5 114.5 350.00 103.55
5 114.5 350.00 103.83
5 114.6 350.00 104.10
5 114.7 350.00 104.38
5 114.7 350.00 104.65
5 114.8 350.00 104.93
5 114.8 350.00 105.20
5 114.9 350.00 105.48
5 115.0 350.00 105.75
5 115.0 350.00 106.03
5 115.1 350.00 106.30
5 115.2 350.00 106.58
5 115.2 350.00 106.85
5 115.3 350.00 107.13
5 115.4 350.00 107.40
5 115.4 350.00 107.68
5 115.5 350.00 107.95
5 115.6 350.00 108.23
5 115.6 350.00 108.50
5 115.7 350.00 108.78
5 115.8 350.00 109.05
5 115.8 350.00 109.33
5 115.9 350.00 109.60
5 116.0 350.00 109.88
5 116.0 350.00 110.15
5 116.1 350.00 110.43
5 116.2 350.00 110.70
5 116.2 350.00 110.98
5 116.3 350.00 111.25
5 116.4 350.00 111.53
5 116.4 350.00 111.80
5 116.5 350.00 112.08
5 116.6 350.00 112.35
5 116.6 350.00 112.63
5 116.7 350.00 112.90
5 116.8 350.00 113.18
5 116.8 350.00 113.45
5 116.9 350.00 113.73
5 117.0 350.00 114.00
5 117.0 350.00 114.28
5 117.1 350.00 114.55
5 117.2 350.00 114.83
5 117.2 350.00 115.10
5 117.3 350.00 115.38
5 117.4 350.00 115.65
5 117.4 350.00 115.93
5 117.5 350.00 116.20
5 117.6 350.00 116.48
5 117.6 350.00 116.75
5 117.7 350.00 117.03
5 117.8 350.00 117.30
5 117.8 350.00 117.58
5 117.9 350.00 117.85
5 118.0 350.00 118.13
5 118.0 350.00 118.40
5 118.1 350.00 118.68
5 118.1 350.00 118.95
5 118.2 350.00 119.23
5 118.3 350.00 119.50
5 118.3 350.00 119.78
5 118.4 350.00 120.05
5 118.5 350.00 120.33
5 118.5 350.00 120.60
5 118.6 350.00 120.88
5 118.7 350.00 121.15
5 118.7 350.00 121.43
5 118.8 350.00 121.70
5 118.9 350.00 121.98
5 118.9 350.00 122.25
5 119.0 350.00 122.53
5 119.1 350.00 122.80
5 119.1 350.00 123.08
5 119.2 350.00 123.35
5 119.3 350.00 123.63
5 119.3 350.00 123.90
5 119.4 350.00 124.18
5 119.5 350.00 124.45
5 119.5 350.00 124.73
5 119.6 350.00 125.00
5 119.7 350.00 125.28
5 119.7 350.00 125.55
5 119.8 350.00 125.83
5 119.9 350.00 126.10
5 119.9 350.00 126.38
5 120.0 350.00 126.65
5 120.1 350.00 126.93
5 120.1 350.00 127.20
5 120.2 350.00 127.48
5 120.3 350.00 127.75
5 120.3 350.00 128.03
5 120.4 350.00 128.30
5 120.5 350.00 128.58
5 120.5 350.00 128.85
5 120.6 350.00 129.13
5 120.7 350.00 129.40
5 120.7 350.00 129.68
5 120.8 350.00 129.95
5 120.9 350.00 130.23
5 120.9 350.00 130.50
5 121.0 350.00 130.78
5 121.1 350.00 131.05
5 121.1 350.00 131.33
5 121.2 350.00 131.60
5 121.3 350.00 131.88
5 121.3 350.00 132.15
5 121.4 350.00 132.43
5 121.4 350.00 132.70
5 121.5 350.00 132.98
5 121.6 350.00 133.25
5 121.6 350.00 133.53
5 121.7 350.00 133.80
5 121.8 350.00 134.08
5 121.8 350.00 134.35
5 121.9 350.00 134.63
5 122.0 350.00 134.90
5 122.0 350.00 135.18
5 122.1 350.00 135.45
5 122.2 350.00 135.73
5 122.2 350.00 136.00
5 122.3 350.00 136.28
5 122.4 350.00 136.55
5 122.4 350.00 136.83
5 122.5 350.00 137.10
5 122.6 350.00 137.38
5 122.6 350.00 137.65
5 122.7 350.00 137.93
5 122.8 350.00 138.20
5 122.8 350.00 138.48
5 122.9 350.00 138.75
5 123.0 350.00 139.03
5 123.0 350.00 139.30
5 123.1 350.00 139.58
5 123.2 350.00 139.85
5 123.2 350.00 140.13
5 123.3 350.00 140.40
5 123.4 350.00 140.68
5 123.4 350.00 140.95
5 123.5 350.00 141.23
5 123.6 350.00 141.50
5 123.6 350.00 141.78
5 123.7 350.00 142.05
5 123.8 350.00 142.33
5 123.8 350.00 142.60
5 123.9 350.00 142.88
5 124.0 350.00 143.15
5 124.0 350.00 143.43
5 124.1 350.00 143.70
5 124.2 350.00 143.98
5 124.2 350.00 144.25
5 124.3 350.00 144.53
5 124.4 350.00 144.80
5 124.4 350.00 145.08
5 124.5 350.00 145.35
5 124.6 350.00 145.63
5 124.6 350.00 145.90
5 124.7 350.00 146.18
5 124.7 350.00 146.45
5 124.8 350.00 146.73
5 124.9 350.00 147.00
5 124.9 350.00 147.28
5 125.0 350.00 147.55
5 125.1 350.00 147.83
5 125.1 350.00 148.10
5 125.2 350.00 148.38
5 125.3 350.00 148.65
5 125.3 350.00 148.93
5 125.4 350.00 149.20
5 125.5 350.00 149.48
5 125.5 350.00 149.75
5 125.6 350.00 150.03
5 125.7 350.00 150.30
5 125.7 350.00 150.58
5 125.8 350.00 150.85
5 125.9 350.00 151.13
5 125.9 350.00 151.40
5 126.0 350.00 151.68
5 126.1 350.00 151.95
5 126.1 350.00 152.23
5 126.2 350.00 152.50
5 126.3 350.00 152.78
5 126.3 350.00 153.05
5 126.4 350.00 153.33
5 126.5 350.00 153.60
5 126.5 350.00 153.88
5 126.6 350.00 154.15
5 126.7 350.00 154.43
5 126.7 350.00 154.70
5 126.8 350.00 154.98
5 126.9 350.00 155.25
5 126.9 350.00 155.53
5 127.0 350.00 155.80
5 127.1 350.00 156.08
5 127.1 350.00 156.35
5 127.2 350.00 156.63
5 127.3 350.00 156.90
5 127.3 350.00 157.18
5 127.4 350.00 157.45
5 127.5 350.00 157.73
5 127.5 350.00 158.00
5 127.6 350.00 158.28
5 127.7 350.00 158.55
5 127.7 350.00 158.83
5 127.8 350.00 159.10
5 127.9 350.00 159.38
5 127.9 350.00 159.65
5 128.0 350.00 159.93
5 128.0 350.00 160.20
5 128.1 350.00 160.48
5 128.2 350.00 160.75
5 128.2 350.00 161.03
5 128.3 350.00 161.30
5 128.4 350.00 161.58
5 128.4 350.00 161.85
5 128.5 350.00 162.13
5 128.6 350.00 162.40
5 128.6 350.00 162.68
5 128.7 350.00 162.95
5 128.8 350.00 163.23
5 128.8 350.00 163.50
5 128.9 350.00 163.78
5 129.0 350.00 164.05
5 129.0 350.00 164.33
5 129.1 350.00 164.60
5 129.2 350.00 164.88
5 129.2 350.00 165.15
5 129.3 350.00 165.43
5 129.4 350.00 165.70
5 129.4 350.00 165.98
5 129.5 350.00 166.25
5 129.6 350.00 166.53
5 129.6 350.00 166.80
5 129.7 350.00 167.08
5 129.8 350.00 167.35
5 129.8 350.00 167.63
5 129.9 350.00 167.90
5 130.0 350.00 168.18
5 130.0 350.00 168.45
5 130.1 350.00 168.73
5 130.2 350.00 169.00
5 130.2 350.00 169.28
5 130.3 350.00 169.55
5 130.4 350.00 169.83
5 130.4 350.00 170.10
5 130.5 350.00 170.38
5 130.6 350.00 170.65
5 130.6 350.00 170.93
5 130.7 350.00 171.20
5 130.8 350.00 171.48
5 130.8 350.00 171.75
5 130.9 350.00 172.03
5 131.0 350.00 172.30
5 131.0 350.00 172.58
5 131.1 350.00 172.85
5 131.2 350.00 173.13
5 131.2 350.00 173.40
5 131.3 350.00 173.68
5 131.3 350.00 173.95
5 131.4 350.00 174.23
5 131.5 350.00 174.50
5 131.5 350.00 174.78
5 131.6 350.00 175.05
5 131.7 350.00 175.33
5 131.7 350.00 175.60
5 131.8 350.00 175.88
5 131.9 350.00 176.15
5 131.9 350.00 176.43
5 132.0 350.00 176.70
5 132.1 350.00 176.98
5 132.1 350.00 177.25
5 132.2 350.00 177.53
5 132.3 350.00 177.80
5 132.3 350.00 178.08
5 132.4 350.00 178.35
5 132.5 350.00 178.63
5 132.5 350.00 178.90
5 132.6 350.00 179.18
5 132.7 350.00 179.45
5 132.7 350.00 179.73
5 132.8 350.00 180.00
5 132.9 350.00 180.28
5 132.9 350.00 180.55
5 133.0 350.00 180.83
5 133.1 350.00 181.10
5 133.1 350.00 181.38
5 133.2 350.00 181.65
5 133.3 350.00 181.93
5 133.3 350.00 182.20
5 133.4 350.00 182.48
5 133.5 350.00 182.75
5 133.5 350.00 183.03
5 133.6 350.00 183.30
5 133.7 350.00 183.58
5 133.7 350.00 183.85
5 133.8 350.00 184.13
5 133.9 350.00 184.40
5 133.9 350.00 184.68
5 134.0 350.00 184.95
5 134.1 350.00 185.23
5 134.1 350.00 185.50
5 134.2 350.00 185.78
5 134.3 350.00 186.05
5 134.3 350.00 186.33
5 134.4 350.00 186.60
5 134.5 350.00 186.88
5 134.5 350.00 187.15
5 134.6 350.00 187.43
5 134.6 350.00 187.70
5 134.7 350.00 187.98
5 134.8 350.00 188.25
5 134.8 350.00 188.53
5 134.9 350.00 188.80
5 135.0 350.00 189.08
5 135.0 350.00 189.35
5 135.1 350.00 189.63
5 135.2 350.00 189.90
5 135.2 350.00 190.18
5 135.3 350.00 190.45
5 135.4 350.00 190.73
5 135.4 350.00 191.00
5 135.5 350.00 191.28
5 135.6 350.00 191.55
5 135.6 350.00 191.83
5 135.7 350.00 192.10
5 135.8 350.00 192.38
5 135.8 350.00 192.65
5 135.9 350.00 192.93
5 136.0 350.00 193.20
5 136.0 350.00 193.48
5 136.1 350.00 193.75
5 136.2 350.00 194.03
5 136.2 350.00 194.30
5 136.3 350.00 194.58
5 136.4 350.00 194.85
5 136.4 350.00 195.13
5 136.5 350.00 195.40
5 136.6 350.00 195.68
5 136.6 350.00 195.95
5 136.7 350.00 196.23
5 136.8 350.00 196.50
5 136.8 350.00 196.78
5 136.9 350.00 197.05
5 137.0 350.00 197.33
5 137.0 350.00 197.60
5 137.1 350.00 197.88
5 137.2 350.00 198.15
5 137.2 350.00 198.43
5 137.3 350.00 198.70
5 137.4 350.00 198.98
5 137.4 350.00 199.25
5 137.5 350.00 199.53
5 137.6 350.00 199.80
5 137.6 350.00 200.08
5 137.7 350.00 200.35
5 137.8 350.00 200.63
5 137.8 350.00 200.90
5 137.9 350.00 201.18
5 137.9 350.00 201.45
5 138.0 350.00 201.73
5 138.1 350.00 202.00
5 138.1 350.00 202.28
5 138.2 350.00 202.55
5 138.3 350.00 202.83
5 138.3 350.00 203.10
5 138.4 350.00 203.38
5 138.5 350.00 203.65
5 138.5 350.00 203.93
5 138.6 350.00 204.20
5 138.7 350.00 204.48
5 138.7 350.00 204.75
5 138.8 350.00 205.03
5 138.9 350.00 205.30
5 138.9 350.00 205.58
5 139.0 350.00 205.85
5 139.1 350.00 206.13
5 139.1 350.00 206.40
5 139.2 350.00 206.68
5 139.3 350.00 206.95
5 139.3 350.00 207.23
5 139.4 350.00 207.50
5 139.5 350.00 207.78
5 139.5 350.00 208.05
5 139.6 350.00 208.33
5 139.7 350.00 208.60
5 139.7 350.00 208.88
5 139.8 350.00 209.15
5 139.9 350.00 209.43
5 139.9 350.00 209.70
5 140.0 350.00 209.98
5 140.1 350.00 210.25
5 140.1 350.00 210.53
5 140.2 350.00 210.80
5 140.3 350.00 211.08
5 140.3 350.00 211.35
5 140.4 350.00 211.63
5 140.5 350.00 211.90
5 140.5 350.00 212.18
5 140.6 350.00 212.45
5 140.7 350.00 212.73
5 140.7 350.00 213.00
5 140.8 350.00 213.28
5 140.9 350.00 213.55
5 140.9 350.00 213.83
5 141.0 350.00 214.10
5 141.1 350.00 214.38
5 141.1 350.00 214.65
5 141.2 350.00 214.93
5 141.2 350.00 215.20
5 141.3 350.00 215.48
5 141.4 350.00 215.75
5 141.4 350.00 216.03
5 141.5 350.00 216.30
5 141.6 350.00 216.58
5 141.6 350.00 216.85
5 141.7 350.00 217.13
5 141.8 350.00 217.40
5 141.8 350.00 217.68
5 141.9 350.00 217.95
5 142.0 350.00 218.23
5 142.0 350.00 218.50
5 142.1 350.00 218.78
5 142.2 350.00 219.05
5 142.2 350.00 219.33
5 142.3 350.00 219.60
5 142.4 350.00 219.88
5 142.4 350.00 220.15
5 142.5 350.00 220.43
5 142.6 350.00 220.70
5 142.6 350.00 220.98
5 142.7 350.00 221.25
5 142.8 350.00 221.53
5 142.8 350.00 221.80
5 142.9 350.00 222.08
5 143.0 350.00 222.35
5 143.0 350.00 222.63
5 143.1 350.00 222.90
5 143.2 350.00 223.18
5 143.2 350.00 223.45
5 143.3 350.00 223.73
5 143.4 350.00 224.00
5 143.4 350.00 224.28
5 143.5 350.00 224.55
5 143.6 350.00 224.83
5 143.6 350.00 225.10
5 143.7 350.00 225.38
5 143.8 350.00 225.65
5 143.8 350.00 225.93
5 143.9 350.00 226.20
5 144.0 350.00 226.48
5 144.0 350.00 226.75
5 144.1 350.00 227.03
5 144.2 350.00 227.30
5 144.2 350.00 227.58
5 144.3 350.00 227.85
5 144.4 350.00 228.13
5 144.4 350.00 228.40
5 144.5 350.00 228.68
5 144.5 350.00 228.95
5 144.6 350.00 229.23
5 144.7 350.00 229.50
5 144.7 350.00 229.78
5 144.8 350.00 230.05
